date,title,artist,rank,spotify_url,img_url
2020-03-28,Stay,The Kid LAROI,5,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-03-28,Heat Waves,Glass Animals,6,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-03-28,As It Was,Harry Styles,7,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-03-28,Vampire,Olivia Rodrigo,8,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-03-28,Anti-Hero,Taylor Swift,9,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-03-28,Blinding Lights,The Weeknd,10,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-04,Anti-Hero,Taylor Swift,1,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-04,Stay,The Kid LAROI,2,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-04,Levitating,Dua Lipa,3,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-04,As It Was,Harry Styles,4,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-04,Cruel Summer,Taylor Swift,5,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-04,Blinding Lights,The Weeknd,6,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-04,Starboy,The Weeknd,7,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-04,Vampire,Olivia Rodrigo,8,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-04,Heat Waves,Glass Animals,9,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-04,Flowers,Miley Cyrus,10,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-11,Vampire,Olivia Rodrigo,1,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-11,Anti-Hero,Taylor Swift,2,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-11,Levitating,Dua Lipa,3,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-11,Stay,The Kid LAROI,4,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-11,Flowers,Miley Cyrus,5,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-11,Heat Waves,Glass Animals,6,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-11,Starboy,The Weeknd,7,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-11,Cruel Summer,Taylor Swift,8,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-11,As It Was,Harry Styles,9,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-11,Blinding Lights,The Weeknd,10,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-18,Anti-Hero,Taylor Swift,1,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-18,As It Was,Harry Styles,2,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-18,Starboy,The Weeknd,3,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-18,Levitating,Dua Lipa,4,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-18,Cruel Summer,Taylor Swift,5,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-18,Heat Waves,Glass Animals,6,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-18,Flowers,Miley Cyrus,7,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-18,Blinding Lights,The Weeknd,8,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-18,Stay,The Kid LAROI,9,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-18,Vampire,Olivia Rodrigo,10,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-25,Vampire,Olivia Rodrigo,1,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-25,As It Was,Harry Styles,2,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-25,Flowers,Miley Cyrus,3,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-25,Blinding Lights,The Weeknd,4,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-25,Levitating,Dua Lipa,5,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-25,Anti-Hero,Taylor Swift,6,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-25,Cruel Summer,Taylor Swift,7,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-25,Starboy,The Weeknd,8,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-25,Heat Waves,Glass Animals,9,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-04-25,Stay,The Kid LAROI,10,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-02,Levitating,Dua Lipa,1,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-02,Cruel Summer,Taylor Swift,2,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-02,Stay,The Kid LAROI,3,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-02,Heat Waves,Glass Animals,4,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-02,As It Was,Harry Styles,5,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-02,Vampire,Olivia Rodrigo,6,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-02,Starboy,The Weeknd,7,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-02,Blinding Lights,The Weeknd,8,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-02,Anti-Hero,Taylor Swift,9,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-02,Flowers,Miley Cyrus,10,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-09,Flowers,Miley Cyrus,1,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-09,Starboy,The Weeknd,2,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-09,Heat Waves,Glass Animals,3,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-09,Levitating,Dua Lipa,4,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-09,Vampire,Olivia Rodrigo,5,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-09,Cruel Summer,Taylor Swift,6,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-09,Blinding Lights,The Weeknd,7,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-09,As It Was,Harry Styles,8,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-09,Anti-Hero,Taylor Swift,9,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-09,Stay,The Kid LAROI,10,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-16,Stay,The Kid LAROI,1,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-16,Flowers,Miley Cyrus,2,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-16,Cruel Summer,Taylor Swift,3,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-16,Levitating,Dua Lipa,4,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-16,Anti-Hero,Taylor Swift,5,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-16,Starboy,The Weeknd,6,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-16,Vampire,Olivia Rodrigo,7,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-16,As It Was,Harry Styles,8,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-16,Heat Waves,Glass Animals,9,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-16,Blinding Lights,The Weeknd,10,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-23,Vampire,Olivia Rodrigo,1,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-23,Blinding Lights,The Weeknd,2,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-23,Stay,The Kid LAROI,3,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-23,Flowers,Miley Cyrus,4,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-23,Heat Waves,Glass Animals,5,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-23,Cruel Summer,Taylor Swift,6,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-23,As It Was,Harry Styles,7,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-23,Anti-Hero,Taylor Swift,8,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-23,Levitating,Dua Lipa,9,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-23,Starboy,The Weeknd,10,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-30,As It Was,Harry Styles,1,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-30,Anti-Hero,Taylor Swift,2,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2020-05-30,Flowers,Miley Cyrus,3,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
